PMX Bone Weight
-0.18806,17.12932,0.02658006,-0.7534242,0.1045307,0.6491728,首,上半身2,頭,首,0.7366749,0.1381405,0.1251846,0,False,0,0,0,0,0,0,0,0,0
-0.19664,16.99824,0.05010005,-0.7484844,0.163733,0.6426217,首,上半身2,頭,右肩,0.6052381,0.3197188,0.07306509,0.001978012,False,0,0,0,0,0,0,0,0,0
-0.27501,16.89425,-0.2832399,-0.8935137,-0.004150786,-0.4490169,首,上半身2,頭,右肩,0.5163662,0.4459583,0.03284986,0.004825674,False,0,0,0,0,0,0,0,0,0
-0.25908,16.91658,-0.3102399,-0.9045129,-0.07580954,-0.4196539,首,上半身2,頭,右肩,0.5618073,0.4104605,0.02540318,0.002329044,False,0,0,0,0,0,0,0,0,0
-0.24095,16.92386,-0.3452099,-0.8768672,-0.1740821,-0.4481064,首,上半身2,頭,右肩,0.5618073,0.4104605,0.02540318,0.002329044,False,0,0,0,0,0,0,0,0,0
-0.21037,16.91122,-0.3853899,-0.690579,-0.1732349,-0.7022039,首,上半身2,頭,あご,0.6095977,0.3484217,0.04064764,0.001333012,False,0,0,0,0,0,0,0,0,0
-0.24487,17.03432,-0.3809799,-0.7712206,-0.1878256,-0.6082273,首,上半身2,頭,あご,0.7590757,0.1505662,0.0577742,0.03258394,False,0,0,0,0,0,0,0,0,0
-0.27332,17.05246,-0.33024,-0.9324154,-0.1572466,-0.3253844,首,上半身2,頭,首,0.7272953,0.2029026,0.06980211,0,False,0,0,0,0,0,0,0,0,0
-0.19457,17.02183,-0.4189699,-0.5340129,-0.1639929,-0.8294194,首,上半身2,あご,頭,0.7494604,0.1257136,0.06508271,0.05974334,False,0,0,0,0,0,0,0,0,0
-0.16059,16.89746,-0.4155399,-0.4900039,-0.1665367,-0.8556646,首,上半身2,頭,あご,0.6422572,0.2892999,0.05607614,0.01236682,False,0,0,0,0,0,0,0,0,0
-0.1034,16.88621,-0.43796,-0.3882643,-0.1894808,-0.901858,首,上半身2,頭,あご,0.6553349,0.2675956,0.06846416,0.008605285,False,0,0,0,0,0,0,0,0,0
